Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Churned,AvgOrderValue,UniqueProducts,UniqueCountries,Log_Recency,Log_Frequency,Log_Monetary,Cluster,Segment,ChurnProbability,ChurnRisk
15376,40,3,1221.56,4,3,4,11,0,10.53,100,1,3.713572066704308,1.3862943611198906,7.108702299899257,1,Loyal Customers,0.012,Low
15377,383,4,1211.75,2,3,3,8,1,57.7,15,1,5.950642552587727,1.6094379124341003,7.100645787125326,3,At Risk,0.973,High
15378,463,2,246.5,1,2,1,4,1,20.54,8,1,6.139884552226255,1.0986122886681098,5.511410582008745,0,Lost Customers,0.997,High
15379,169,8,4877.84,3,4,5,12,1,18.55,177,1,5.135798437050262,2.1972245773362196,8.492662765672868,3,At Risk,0.516,Medium
15380,9,11,3248.96,5,5,5,15,0,62.48,27,1,2.302585092994046,2.4849066497880004,8.086397967555735,2,Champions,0.008,Low
15381,214,5,1890.57,2,4,4,10,1,78.77,20,1,5.3706380281276624,1.791759469228055,7.545162451054191,3,At Risk,0.947,High
15382,15,12,13733.55,5,5,5,15,0,21.73,315,1,2.772588722239781,2.5649493574615367,9.527669834978457,2,Champions,0.003,Low
15384,170,4,2027.79,3,3,4,10,1,17.18,83,1,5.14166355650266,1.6094379124341003,7.615194835208677,3,At Risk,0.623,Medium
15385,40,3,942.08,4,3,3,10,0,44.86,18,1,3.713572066704308,1.3862943611198906,6.849151114666084,1,Loyal Customers,0.051,Low
15386,186,1,394.14,3,1,2,6,1,12.71,31,1,5.231108616854587,0.6931471805599453,5.979240132485259,0,Lost Customers,0.507,Medium
15387,492,1,468.65,1,1,2,4,1,23.43,20,1,6.20050917404269,0.6931471805599453,6.151987736440525,0,Lost Customers,0.997,High
15388,270,1,140.54,2,1,1,4,1,14.05,10,1,5.602118820879701,0.6931471805599453,4.952582362647639,0,Lost Customers,0.992,High
15389,172,5,2733.8,3,4,4,11,1,455.63,2,1,5.153291594497779,1.791759469228055,7.913813586039639,3,At Risk,0.696,High
15390,396,2,1216.66,2,2,3,7,1,15.8,77,1,5.983936280687191,1.0986122886681098,7.104686263160091,3,At Risk,0.958,High
15391,584,1,289.87,1,1,2,4,1,24.16,12,1,6.371611847231857,0.6931471805599453,5.672876431960318,0,Lost Customers,0.998,High
15392,5,7,2911.62,5,4,5,14,0,20.22,100,1,1.791759469228055,2.0794415416798357,7.976808298741926,2,Champions,0.001,Low
15393,16,5,891.34,5,4,3,12,0,20.26,37,1,2.833213344056216,1.791759469228055,6.793847225874017,1,Loyal Customers,0.007,Low
15394,10,11,5286.8,5,5,5,15,0,23.29,129,1,2.3978952727983707,2.4849066497880004,8.57315755933367,2,Champions,0.004,Low
15395,326,1,107.45,2,1,1,4,1,15.35,7,1,5.7899601708972535,0.6931471805599453,4.6862892372728835,0,Lost Customers,0.993,High
15396,113,2,796.38,3,2,3,8,1,49.77,16,1,4.736198448394496,1.0986122886681098,6.681331353117785,3,At Risk,0.583,Medium
15397,290,1,94.0,2,1,1,4,1,15.67,6,1,5.673323267171493,0.6931471805599453,4.553876891600541,0,Lost Customers,0.992,High
15398,16,2,1345.53,5,2,4,11,0,18.43,60,1,2.833213344056216,1.0986122886681098,7.205286191988605,1,Loyal Customers,0.018,Low
15399,1,3,815.77,5,3,3,11,0,16.32,45,1,0.6931471805599453,1.3862943611198906,6.705357537478585,1,Loyal Customers,0.006,Low
15400,92,8,1302.3,3,4,4,11,1,48.23,16,1,4.532599493153256,2.1972245773362196,7.172654788536674,3,At Risk,0.651,Medium
15401,452,2,216.95,1,2,1,4,1,15.5,14,1,6.115892125483034,1.0986122886681098,5.384265678684401,0,Lost Customers,0.998,High
15402,149,6,1830.54,3,4,4,11,1,13.97,79,1,5.0106352940962555,1.9459101490553132,7.512912422002219,3,At Risk,0.636,Medium
15403,492,2,170.88,1,2,1,4,1,21.36,6,1,6.20050917404269,1.0986122886681098,5.146796558906795,0,Lost Customers,0.997,High
15404,376,1,257.06,2,1,1,4,1,16.07,16,1,5.932245187448011,0.6931471805599453,5.5531921160237,0,Lost Customers,0.996,High
15405,189,2,659.84,3,2,3,8,1,21.99,29,1,5.247024072160486,1.0986122886681098,6.493511753062391,0,Lost Customers,0.63,Medium
15406,31,4,975.87,4,3,3,10,0,8.0,108,1,3.4657359027997265,1.6094379124341003,6.884353582800518,1,Loyal Customers,0.066,Low
15407,34,4,1046.74,4,3,3,10,0,7.07,142,1,3.5553480614894135,1.6094379124341003,6.954390742498122,1,Loyal Customers,0.06,Low
15408,264,1,267.18,2,1,1,4,1,7.86,34,1,5.579729825986222,0.6931471805599453,5.591658396851496,0,Lost Customers,0.997,High
15409,721,1,131.25,1,1,1,3,1,14.58,9,1,6.582025138892826,0.6931471805599453,4.8846940707384086,0,Lost Customers,0.994,High
15410,84,10,4685.72,3,5,5,13,0,28.92,80,1,4.442651256490317,2.3978952727983707,8.45248825643265,2,Champions,0.375,Medium
15411,26,4,1348.93,4,3,4,11,0,13.76,86,1,3.295836866004329,1.6094379124341003,7.207808018236269,1,Loyal Customers,0.051,Low
15412,171,1,190.53,3,1,1,5,1,19.05,10,1,5.147494476813453,0.6931471805599453,5.25504445431457,0,Lost Customers,0.605,Medium
15413,692,5,6798.72,1,4,5,10,1,271.95,20,1,6.541029999189903,1.791759469228055,8.824636713845836,3,At Risk,0.983,High
15414,10,3,774.9,5,3,3,11,0,19.87,37,1,2.3978952727983707,1.3862943611198906,6.654023645899904,1,Loyal Customers,0.007,Low
15415,313,1,559.61,2,1,2,5,1,11.91,46,1,5.749392985908253,0.6931471805599453,6.329025476602274,0,Lost Customers,0.983,High
15416,65,7,4572.82,3,4,5,12,0,20.06,189,1,4.189654742026425,2.0794415416798357,8.428104020944367,3,At Risk,0.408,Medium
15417,85,1,508.8,3,1,2,6,0,18.17,28,1,4.454347296253507,0.6931471805599453,6.234018491942015,0,Lost Customers,0.623,Medium
15418,425,2,449.42,1,2,2,5,1,6.61,64,1,6.054439346269371,1.0986122886681098,6.110180480812966,0,Lost Customers,0.997,High
15419,25,1,135.86,4,1,1,6,0,16.98,8,1,3.258096538021482,0.6931471805599453,4.918958505524352,1,Loyal Customers,0.046,Low
15420,434,6,743.0,1,4,3,8,1,13.27,52,1,6.075346031088684,1.9459101490553132,6.612041034833092,3,At Risk,0.987,High
15421,59,10,3805.34,4,5,5,14,0,12.04,170,1,4.0943445622221,2.3978952727983707,8.244423376498858,2,Champions,0.004,Low
15422,323,7,1619.97,2,4,4,10,1,13.5,80,1,5.780743515792329,2.0794415416798357,7.390780014470032,3,At Risk,0.957,High
15423,38,3,266.89,4,3,1,8,0,19.06,13,1,3.6635616461296463,1.3862943611198906,5.590576448492924,1,Loyal Customers,0.157,Low
15424,254,3,597.78,2,3,2,7,1,18.11,33,1,5.541263545158426,1.3862943611198906,6.394894251854076,3,At Risk,0.983,High
15425,400,4,1941.12,2,3,4,9,1,13.57,114,1,5.993961427306569,1.6094379124341003,7.57153543890927,3,At Risk,0.918,High
15426,19,9,2156.35,5,5,4,14,0,5.03,327,1,2.995732273553991,2.302585092994046,7.676635895627521,2,Champions,0.002,Low
15427,33,3,1430.54,4,3,4,11,0,4.9,233,1,3.5263605246161616,1.3862943611198906,7.266506066865208,1,Loyal Customers,0.072,Low
15428,15,4,762.75,5,3,3,11,0,17.34,39,1,2.772588722239781,1.6094379124341003,6.638240510485805,1,Loyal Customers,0.007,Low
15429,27,2,397.35,4,2,2,8,0,4.85,77,1,3.332204510175204,1.0986122886681098,5.987331015826375,1,Loyal Customers,0.073,Low
15430,468,2,954.75,1,2,3,6,1,26.52,36,1,6.150602768446279,1.0986122886681098,6.862496372576522,3,At Risk,0.994,High
15431,503,1,153.24,1,1,1,3,1,76.62,2,1,6.222576268071369,0.6931471805599453,5.038509830862235,0,Lost Customers,0.996,High
15432,23,2,320.76,4,2,2,8,0,20.05,16,1,3.1780538303479458,1.0986122886681098,5.773805926024342,1,Loyal Customers,0.078,Low
15433,214,2,533.3,2,2,2,6,1,13.01,40,1,5.3706380281276624,1.0986122886681098,6.2809574789637255,0,Lost Customers,0.986,High
15434,8,11,2567.06,5,5,4,14,0,19.16,82,1,2.1972245773362196,2.4849066497880004,7.850906029022887,2,Champions,0.002,Low
15435,22,1,149.29,4,1,1,6,0,5.15,29,1,3.1354942159291497,0.6931471805599453,5.012566760946003,1,Loyal Customers,0.074,Low
15436,12,3,1067.75,5,3,3,11,0,3.67,243,1,2.5649493574615367,1.3862943611198906,6.97424502025097,1,Loyal Customers,0.009,Low
15437,262,2,393.45,2,2,2,6,1,6.9,56,1,5.572154032177765,1.0986122886681098,5.977492389541099,0,Lost Customers,0.98,High
15438,131,1,156.58,3,1,1,5,1,6.26,25,1,4.882801922586371,0.6931471805599453,5.059933265817542,0,Lost Customers,0.677,High
15439,405,4,1269.05,2,3,4,9,1,22.26,49,1,6.0063531596017325,1.6094379124341003,7.1468115487563955,3,At Risk,0.904,High
15440,55,3,383.68,4,3,2,9,0,6.19,50,1,4.02535169073515,1.3862943611198906,5.952411819844281,1,Loyal Customers,0.046,Low
15441,396,3,1254.21,2,3,4,9,1,22.0,45,1,5.983936280687191,1.3862943611198906,7.135058168244959,3,At Risk,0.904,High
15442,249,1,594.0,2,1,2,5,1,297.0,2,1,5.521460917862246,0.6931471805599453,6.38856140554563,0,Lost Customers,0.984,High
15443,2,14,5114.23,5,5,5,15,0,8.18,408,1,1.0986122886681098,2.70805020110221,8.539977643161697,2,Champions,0.005,Low
15444,9,2,1411.21,5,2,4,11,0,6.59,191,1,2.302585092994046,1.0986122886681098,7.252911132207154,1,Loyal Customers,0.024,Low
15445,264,2,284.5,2,2,1,5,1,20.32,12,1,5.579729825986222,1.0986122886681098,5.654242029096065,0,Lost Customers,0.995,High
15446,377,3,399.75,2,3,2,7,1,3.57,90,1,5.934894195619588,1.3862943611198906,5.993337791489663,0,Lost Customers,0.953,High
15447,331,5,492.88,2,4,2,8,1,17.0,27,1,5.805134968916488,1.791759469228055,6.202292572699543,3,At Risk,0.9,High
15448,313,2,788.81,2,2,3,7,1,16.1,49,1,5.749392985908253,1.0986122886681098,6.671792410205668,0,Lost Customers,0.931,High
15449,26,3,974.52,4,3,3,10,0,16.24,47,1,3.295836866004329,1.3862943611198906,6.882970662159506,1,Loyal Customers,0.048,Low
15450,30,1,429.84,4,1,2,7,0,14.33,30,1,3.4339872044851463,0.6931471805599453,6.0657367914825695,1,Loyal Customers,0.059,Low
15451,434,2,226.86,1,2,1,4,1,3.78,56,1,6.075346031088684,1.0986122886681098,5.42873140526997,0,Lost Customers,0.997,High
15452,30,6,1785.11,4,4,4,12,0,8.97,158,1,3.4339872044851463,1.9459101490553132,7.487795349685426,1,Loyal Customers,0.039,Low
15453,2,7,1371.77,5,4,4,13,0,4.92,169,1,1.0986122886681098,2.0794415416798357,7.224585875348061,1,Loyal Customers,0.005,Low
15454,362,2,305.99,2,2,2,6,1,7.65,35,1,5.8944028342648505,1.0986122886681098,5.726815173766774,0,Lost Customers,0.982,High
15455,598,1,38.25,1,1,1,3,1,19.12,2,1,6.395261598115449,0.6931471805599453,3.6699514442284173,0,Lost Customers,0.997,High
15456,283,10,2091.52,2,5,4,11,1,9.21,128,1,5.648974238161206,2.3978952727983707,7.646124360262995,3,At Risk,0.93,High
15457,262,1,237.07,2,1,1,4,1,4.09,56,1,5.572154032177765,0.6931471805599453,5.472564748074418,0,Lost Customers,0.996,High
15458,25,2,370.44,4,2,2,8,0,28.5,13,1,3.258096538021482,1.0986122886681098,5.917387343711666,1,Loyal Customers,0.076,Low
15459,417,2,202.83,1,2,1,4,1,28.98,6,1,6.035481432524756,1.0986122886681098,5.317286313095639,0,Lost Customers,0.997,High
15460,354,1,214.26,2,1,1,4,1,3.83,53,1,5.872117789475416,0.6931471805599453,5.371846599836152,0,Lost Customers,0.995,High
15461,461,2,429.7,1,2,2,5,1,214.85,1,1,6.135564891081739,1.0986122886681098,6.065411792060065,0,Lost Customers,0.995,High
15462,94,4,737.05,3,3,3,9,1,17.98,32,1,4.553876891600541,1.6094379124341003,6.604011572983006,3,At Risk,0.616,Medium
15463,29,1,126.14,4,1,1,6,0,18.02,7,1,3.4011973816621555,0.6931471805599453,4.845288841508263,1,Loyal Customers,0.043,Low
15464,338,1,1044.65,2,1,3,6,1,6.74,155,1,5.82600010738045,0.6931471805599453,6.952393980600518,0,Lost Customers,0.934,High
15465,20,32,12100.4,4,5,5,14,0,47.45,94,1,3.044522437723423,3.4965075614664802,9.401076427371155,2,Champions,0.004,Low
15466,85,4,1560.46,3,3,4,10,0,5.96,211,1,4.454347296253507,1.6094379124341003,7.353376560000536,3,At Risk,0.566,Medium
15467,9,3,524.88,5,3,2,10,0,10.09,41,1,2.302585092994046,1.3862943611198906,6.265073049828404,1,Loyal Customers,0.011,Low
15468,51,3,1430.48,4,3,4,11,0,17.88,80,1,3.9512437185814275,1.3862943611198906,7.266464153081855,1,Loyal Customers,0.062,Low
15469,50,3,874.25,4,3,3,10,0,20.33,38,1,3.9318256327243257,1.3862943611198906,6.774509559834775,1,Loyal Customers,0.055,Low
15470,576,1,63.42,1,1,1,3,1,15.85,4,1,6.3578422665081,0.6931471805599453,4.165424143903053,0,Lost Customers,0.994,High
15471,2,3,1292.01,5,3,4,12,0,8.34,122,1,1.0986122886681098,1.3862943611198906,7.164728112694,1,Loyal Customers,0.004,Low
15472,113,1,371.56,3,1,2,6,1,4.89,76,1,4.736198448394496,0.6931471805599453,5.920398098674122,0,Lost Customers,0.528,Medium
15473,14,8,2046.0,5,4,4,13,0,146.14,5,1,2.70805020110221,2.1972245773362196,7.624130585661289,2,Champions,0.016,Low
15474,596,1,150.35,1,1,1,3,1,7.91,19,1,6.391917113392602,0.6931471805599453,5.019595035467727,0,Lost Customers,0.996,High
15475,77,1,454.11,3,1,2,6,0,15.66,29,1,4.356708826689592,0.6931471805599453,6.120539147973894,0,Lost Customers,0.561,Medium
15476,380,4,2209.98,2,3,4,9,1,27.97,67,1,5.942799375126701,1.6094379124341003,7.701191135135846,3,At Risk,0.928,High
15477,650,1,368.4,1,1,2,4,1,184.2,2,1,6.478509642208569,0.6931471805599453,5.911880067765139,0,Lost Customers,0.997,High
15478,40,3,1983.48,4,3,4,11,0,28.75,53,1,3.713572066704308,1.3862943611198906,7.59311219406702,1,Loyal Customers,0.094,Low
15479,733,1,147.4,1,1,1,3,1,16.38,9,1,6.598509028614515,0.6931471805599453,4.99991133073328,0,Lost Customers,0.993,High
15480,116,5,6279.0,3,4,5,12,1,29.2,199,1,4.762173934797756,1.791759469228055,8.745125259462244,3,At Risk,0.489,Medium
15481,401,1,1993.34,2,1,4,7,1,52.46,38,1,5.996452088619021,0.6931471805599453,7.598068447520948,3,At Risk,0.898,High
15482,16,19,14417.36,5,5,5,15,0,97.41,74,1,2.833213344056216,2.995732273553991,9.576257673441823,2,Champions,0.004,Low
15483,161,10,817.82,3,5,3,11,1,3.04,216,1,5.087596335232384,2.3978952727983707,6.707864279478078,3,At Risk,0.648,Medium
15484,1,6,4652.1,5,4,5,14,0,19.38,180,1,0.6931471805599453,1.9459101490553132,8.445288943124563,2,Champions,0.002,Low
15485,30,7,4810.92,4,4,5,13,0,35.12,80,1,3.4339872044851463,2.0794415416798357,8.478851451852464,2,Champions,0.061,Low
15486,527,1,102.0,1,1,1,3,1,102.0,1,1,6.269096283706261,0.6931471805599453,4.634728988229636,0,Lost Customers,0.997,High
15487,680,1,231.32,1,1,1,3,1,16.52,14,1,6.523562306149512,0.6931471805599453,5.448115731636431,0,Lost Customers,0.996,High
15488,93,5,431.92,3,4,2,9,1,39.27,10,1,4.543294782270004,1.791759469228055,6.070552953426946,3,At Risk,0.651,Medium
15489,23,8,2419.61,4,4,4,12,0,21.22,75,1,3.1780538303479458,2.1972245773362196,7.791774853503108,2,Champions,0.062,Low
15490,430,1,210.85,1,1,1,3,1,8.43,22,1,6.066108090103747,0.6931471805599453,5.355878477072568,0,Lost Customers,0.996,High
15491,95,6,3100.09,3,4,5,12,1,20.13,108,1,4.564348191467836,1.9459101490553132,8.039508941575132,3,At Risk,0.266,Low
15492,28,2,659.46,4,2,3,9,0,18.84,32,1,3.367295829986474,1.0986122886681098,6.492936561946857,1,Loyal Customers,0.058,Low
15493,33,9,4121.68,4,5,5,14,0,6.73,289,1,3.5263605246161616,2.302585092994046,8.324258716306515,2,Champions,0.003,Low
15494,21,5,3702.6,4,4,5,13,0,10.06,307,1,3.091042453358316,1.791759469228055,8.217060598573893,2,Champions,0.065,Low
15495,379,1,246.5,2,1,1,4,1,12.32,20,1,5.940171252720432,0.6931471805599453,5.511410582008745,0,Lost Customers,0.995,High
15496,631,1,146.14,1,1,1,3,1,6.64,22,1,6.448889394146858,0.6931471805599453,4.9913845145041185,0,Lost Customers,0.995,High
15497,18,9,8657.39,5,5,5,15,0,71.55,66,1,2.9444389791664403,2.302585092994046,9.066284072032474,2,Champions,0.004,Low
15498,3,44,24972.86,5,5,5,15,0,26.54,597,1,1.3862943611198906,3.8066624897703196,10.125584956829314,2,Champions,0.005,Low
15499,724,1,158.65,1,1,1,3,1,3.87,40,1,6.586171654854675,0.6931471805599453,5.072983919160791,0,Lost Customers,0.996,High
15500,8,4,1131.56,5,3,3,11,0,16.64,64,1,2.1972245773362196,1.6094379124341003,7.032235836086242,1,Loyal Customers,0.007,Low
15501,405,2,399.95,2,2,2,6,1,5.8,64,1,6.0063531596017325,1.0986122886681098,5.993836731253038,0,Lost Customers,0.982,High
15502,16,14,13003.87,5,5,5,15,0,39.41,231,1,2.833213344056216,2.70805020110221,9.473079181677464,2,Champions,0.004,Low
15503,363,2,257.3,2,2,1,5,1,2.2,112,1,5.8971538676367405,1.0986122886681098,5.554121700101795,0,Lost Customers,0.982,High
15504,81,4,402.7,3,3,2,8,0,6.29,42,1,4.406719247264253,1.6094379124341003,6.000672027858895,1,Loyal Customers,0.614,Medium
15505,53,5,3610.96,4,4,5,13,0,37.23,90,1,3.9889840465642745,1.791759469228055,8.192005840278435,3,At Risk,0.068,Low
15506,23,6,2030.33,4,4,4,12,0,7.44,180,1,3.1780538303479458,1.9459101490553132,7.616446029917879,1,Loyal Customers,0.04,Low
15507,172,1,475.86,3,1,2,6,1,10.57,41,1,5.153291594497779,0.6931471805599453,6.167222946760261,0,Lost Customers,0.637,Medium
15508,189,6,1000.27,3,4,3,10,1,10.87,78,1,5.247024072160486,1.9459101490553132,6.909024473214282,3,At Risk,0.65,Medium
15509,380,1,152.41,2,1,1,4,1,5.86,26,1,5.942799375126701,0.6931471805599453,5.033114075856682,0,Lost Customers,0.996,High
15510,331,1,250.0,2,1,1,4,1,250.0,1,1,5.805134968916488,0.6931471805599453,5.5254529391317835,0,Lost Customers,0.996,High
15511,12,5,900.53,5,4,3,12,0,5.7,117,1,2.5649493574615367,1.791759469228055,6.804093319959892,1,Loyal Customers,0.007,Low
15512,156,4,331.58,3,3,2,8,1,10.36,29,1,5.056245805348308,1.6094379124341003,5.806880432659768,0,Lost Customers,0.667,High
15513,33,35,26437.05,4,5,5,14,0,48.33,278,1,3.5263605246161616,3.58351893845611,10.182559539354743,2,Champions,0.004,Low
15514,12,18,6392.06,5,5,5,15,0,20.16,171,1,2.5649493574615367,2.9444389791664403,8.762968305987819,2,Champions,0.003,Low
15515,387,1,171.81,2,1,1,4,1,24.54,7,1,5.961005339623274,0.6931471805599453,5.1521927250659,0,Lost Customers,0.993,High
15516,45,3,62.43,4,3,1,8,0,4.16,15,1,3.828641396489095,1.3862943611198906,4.149936935645806,0,Lost Customers,0.148,Low
15517,233,1,267.03,2,1,1,4,1,9.89,27,1,5.455321115357702,0.6931471805599453,5.591098914544516,0,Lost Customers,0.996,High
15518,64,15,4189.99,3,5,5,13,0,9.35,250,1,4.174387269895637,2.772588722239781,8.340692261856846,2,Champions,0.504,Medium
15519,383,2,344.61,2,2,2,6,1,9.31,34,1,5.950642552587727,1.0986122886681098,5.845310971696471,0,Lost Customers,0.983,High
15520,2,1,343.5,5,1,2,8,0,19.08,18,1,1.0986122886681098,0.6931471805599453,5.842094090453713,1,Loyal Customers,0.01,Low
15521,40,16,7098.24,4,5,5,14,0,17.61,186,1,3.713572066704308,2.833213344056216,8.867743015046456,2,Champions,0.002,Low
15522,33,2,397.99,4,2,2,8,0,7.11,47,1,3.5263605246161616,1.0986122886681098,5.988936353919148,1,Loyal Customers,0.058,Low
15523,84,16,17259.19,3,5,5,13,0,81.41,65,1,4.442651256490317,2.833213344056216,9.75615797268807,2,Champions,0.384,Medium
15524,25,2,591.4,4,2,2,8,0,65.71,9,1,3.258096538021482,1.0986122886681098,6.384182082393644,1,Loyal Customers,0.133,Low
15525,2,4,890.22,5,3,3,11,0,4.95,152,1,1.0986122886681098,1.6094379124341003,6.792591310572915,1,Loyal Customers,0.007,Low
15526,33,2,148.44,4,2,1,7,0,37.11,4,1,3.5263605246161616,1.0986122886681098,5.006894974480533,1,Loyal Customers,0.125,Low
15527,19,23,5554.89,5,5,5,15,0,16.88,226,1,2.995732273553991,3.1780538303479458,8.622613905262117,2,Champions,0.005,Low
15528,254,1,229.33,2,1,1,4,1,8.82,26,1,5.541263545158426,0.6931471805599453,5.4395130632148145,0,Lost Customers,0.996,High
15529,23,12,4783.66,4,5,5,14,0,6.09,451,1,3.1780538303479458,2.5649493574615367,8.473170245981102,2,Champions,0.003,Low
15530,22,5,1808.68,4,4,4,12,0,12.74,111,1,3.1354942159291497,1.791759469228055,7.50090531304958,1,Loyal Customers,0.038,Low
15531,8,2,1972.39,5,2,4,11,0,9.01,196,1,2.1972245773362196,1.0986122886681098,7.587508155013856,1,Loyal Customers,0.043,Low
15532,25,10,3738.85,4,5,5,14,0,6.06,417,1,3.258096538021482,2.3978952727983707,8.2268007826524,2,Champions,0.003,Low
15533,19,3,807.57,5,3,3,11,0,9.73,73,1,2.995732273553991,1.3862943611198906,6.695267255355902,1,Loyal Customers,0.006,Low
15534,726,1,162.25,1,1,1,3,1,20.28,8,1,6.588926477533519,0.6931471805599453,5.09528276815654,0,Lost Customers,0.995,High
15535,173,6,1044.37,3,4,3,10,1,8.03,88,1,5.159055299214529,1.9459101490553132,6.9521261687176334,3,At Risk,0.635,Medium
15536,409,1,259.09,2,1,1,4,1,16.19,16,1,6.016157159698354,0.6931471805599453,5.561027724964261,0,Lost Customers,0.996,High
15537,163,1,110.92,3,1,1,5,1,4.62,24,1,5.099866427824199,0.6931471805599453,4.717784330357226,0,Lost Customers,0.664,High
15538,538,6,3358.4,1,4,5,10,1,239.89,3,1,6.289715570908998,1.9459101490553132,8.119517665582903,3,At Risk,0.988,High
15539,7,1,538.46,5,1,2,8,0,13.13,41,1,2.0794415416798357,0.6931471805599453,6.290568639224737,1,Loyal Customers,0.016,Low
15540,11,2,460.68,5,2,2,9,0,14.86,31,1,2.4849066497880004,1.0986122886681098,6.134872010402711,1,Loyal Customers,0.008,Low
15541,114,1,85.13,3,1,1,5,1,2.94,29,1,4.74493212836325,0.6931471805599453,4.455857782801083,0,Lost Customers,0.65,Medium
15542,512,3,855.71,1,3,3,7,1,3.79,212,1,6.240275845170769,1.3862943611198906,6.753099471599433,3,At Risk,0.993,High
15543,288,2,242.26,2,2,1,5,1,4.33,50,1,5.666426688112432,1.0986122886681098,5.49413083019029,0,Lost Customers,0.962,High
15544,9,20,7807.89,5,5,5,15,0,14.7,175,1,2.302585092994046,3.044522437723423,8.963018107252795,2,Champions,0.003,Low
15545,54,2,288.97,4,2,2,8,0,3.61,78,1,4.007333185232471,1.0986122886681098,5.669777469353516,1,Loyal Customers,0.088,Low
15546,607,2,1079.1,1,2,3,6,1,89.93,6,1,6.410174881966167,1.0986122886681098,6.984808908424428,3,At Risk,0.991,High
15547,7,26,10057.05,5,5,5,15,0,7.55,652,1,2.0794415416798357,3.295836866004329,9.216128587886784,2,Champions,0.004,Low
15548,596,1,158.09,1,1,1,3,1,6.87,23,1,6.391917113392602,0.6931471805599453,5.069470079817148,0,Lost Customers,0.996,High
15549,77,8,2334.16,3,4,4,11,0,14.5,139,1,4.356708826689592,2.1972245773362196,7.75583569023938,3,At Risk,0.737,High
15550,4,12,2211.05,5,5,4,14,0,9.41,166,1,1.6094379124341003,2.5649493574615367,7.70167496636506,2,Champions,0.002,Low
