Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Churned,AvgOrderValue,UniqueProducts,UniqueCountries
15816,542,2,144.15,1,2,1,4,1,13.1,11,1
15817,421,3,2766.4,1,3,4,8,1,18.2,133,1
15818,588,1,340.5,1,1,2,4,1,30.95,11,1
15819,49,10,3934.79,4,5,5,14,0,15.13,182,1
15820,320,1,206.98,2,1,1,4,1,12.18,17,1
15821,44,2,570.96,4,2,2,8,0,9.21,57,1
15822,3,6,1840.06,5,4,4,13,0,28.31,46,1
15823,372,3,3882.17,2,3,5,10,1,25.05,155,1
15824,453,2,890.94,1,2,3,6,1,34.27,24,1
15825,172,1,532.94,3,1,2,6,1,26.65,20,1
15826,56,4,2598.28,4,3,4,11,0,21.83,100,1
15827,73,28,3603.14,3,5,5,13,0,16.6,124,1
15828,375,1,1108.82,2,1,3,6,1,14.98,74,1
15829,99,2,636.14,3,2,3,8,1,12.47,44,1
15830,38,1,576.0,4,1,2,7,0,14.77,39,1
15831,58,3,794.64,4,3,3,10,0,12.04,63,1
15832,254,1,836.79,2,1,3,6,1,15.5,54,1
15833,738,1,80.4,1,1,1,3,1,16.08,5,1
15834,70,7,3764.39,3,4,5,12,0,10.07,333,1
15835,44,4,954.09,4,3,3,10,0,19.08,47,1
15836,50,1,137.37,4,1,1,6,0,13.74,10,1
15837,65,2,777.01,3,2,3,8,0,14.94,52,1
15838,11,34,73205.5,5,5,5,15,0,355.37,61,1
15839,33,3,1048.49,4,3,3,10,0,16.91,56,1
15840,59,2,355.56,4,2,2,8,0,13.17,26,1
15841,73,9,2742.41,3,5,4,12,0,29.81,60,1
15842,393,2,548.8,2,2,2,6,1,21.95,24,1
15843,304,1,118.95,2,1,1,4,1,14.87,8,1
15844,46,1,130.74,4,1,1,6,0,11.89,11,1
15845,18,11,4426.28,5,5,5,15,0,25.44,129,1
15846,385,1,107.01,2,1,1,4,1,3.69,27,1
15847,38,5,822.57,4,4,3,11,0,17.14,39,1
15848,622,1,137.99,1,1,1,3,1,4.06,34,1
15850,19,6,1006.75,5,4,3,12,0,3.24,269,1
15851,527,1,109.73,1,1,1,3,1,13.72,8,1
15852,187,3,257.26,3,3,1,7,1,7.8,31,1
15853,52,1,110.8,4,1,1,6,0,3.69,29,1
15854,4,21,5578.28,5,5,5,15,0,21.79,168,1
15855,137,6,1052.72,3,4,3,10,1,11.08,72,1
15856,4,52,32275.95,5,5,5,15,0,29.29,384,1
15857,19,2,570.48,5,2,2,9,0,23.77,21,1
15858,16,13,3552.41,5,5,5,15,0,8.17,273,1
15859,432,1,438.46,1,1,2,4,1,19.93,22,1
15860,41,17,2361.3,4,5,4,13,0,6.88,249,1
15861,12,12,4369.2,5,5,5,15,0,5.54,452,1
15862,8,13,2512.29,5,5,4,14,0,5.04,417,1
15863,26,5,355.1,4,4,2,10,0,4.61,74,1
15864,22,7,2180.76,4,4,4,12,0,94.82,18,1
15865,41,5,2241.42,4,4,4,12,0,17.79,119,1
15866,101,1,211.89,3,1,1,5,1,4.93,43,1
15867,5,31,8923.3,5,5,5,15,0,8.75,547,1
15868,583,1,94.53,1,1,1,3,1,23.63,4,1
15869,277,3,321.11,2,3,2,7,1,9.44,29,1
15870,33,4,857.46,4,3,3,10,0,6.0,127,1
15871,437,1,33.1,1,1,1,3,1,6.62,5,1
15872,15,4,729.25,5,3,3,11,0,3.88,164,1
15873,500,4,313.92,1,3,2,6,1,52.32,3,1
15874,64,21,11284.76,3,5,5,13,0,33.0,262,1
15875,646,1,108.52,1,1,1,3,1,4.72,18,1
15876,409,2,1449.14,2,2,4,8,1,131.74,11,1
15877,2,2,490.33,5,2,2,9,0,3.89,122,1
15878,562,2,330.77,1,2,2,5,1,6.49,47,1
15879,404,4,1137.8,2,3,3,8,1,6.36,171,1
15880,369,1,329.03,2,1,2,5,1,3.43,95,1
15881,312,5,501.39,2,4,2,8,1,17.29,26,1
15882,199,8,1124.66,2,4,3,9,1,19.06,49,1
15883,2,2,396.48,5,2,2,9,0,8.09,42,1
15884,432,2,244.6,1,2,1,4,1,17.47,14,1
15885,93,15,1951.82,3,5,4,12,1,16.97,83,1
15886,60,4,1052.87,3,3,3,9,0,16.98,58,1
15887,407,3,1027.15,2,3,3,8,1,27.76,27,1
15888,81,3,429.16,3,3,2,8,0,11.0,33,1
15889,157,8,1427.6,3,4,4,11,1,4.74,256,1
15890,395,5,535.65,2,4,2,8,1,53.56,10,1
15891,227,1,511.68,2,1,2,5,1,8.53,60,1
15892,669,1,128.2,1,1,1,3,1,3.37,38,1
15893,482,1,305.28,1,1,2,4,1,305.28,1,1
15894,253,2,258.25,2,2,1,5,1,6.98,35,1
15895,150,1,179.17,3,1,1,5,1,16.29,11,1
15897,194,2,208.59,2,2,1,5,1,9.48,17,1
15898,1,25,4996.45,5,5,5,15,0,8.07,281,1
15899,369,1,56.25,2,1,1,4,1,14.06,4,1
15900,24,4,886.57,4,3,3,10,0,7.04,100,1
15901,17,7,687.72,5,4,3,12,0,4.19,145,1
15902,380,1,145.01,2,1,1,4,1,8.06,18,1
15903,10,12,8939.84,5,5,5,15,0,77.07,58,1
15904,8,1,164.68,5,1,1,7,0,5.49,30,1
15905,543,1,114.69,1,1,1,3,1,5.21,22,1
15906,20,10,2530.19,4,5,4,13,0,12.59,143,1
15907,4,3,882.72,5,3,3,11,0,3.91,175,1
15908,491,2,758.62,1,2,3,6,1,18.97,37,1
15909,174,1,191.94,3,1,1,5,1,27.42,7,1
15910,1,15,2661.17,5,5,4,14,0,4.29,394,1
15911,624,8,1700.24,1,4,4,9,1,6.59,162,1
15912,178,9,1074.7,3,5,3,11,1,11.31,83,1
15913,534,1,6.3,1,1,1,3,1,6.3,1,1
15914,378,2,205.99,2,2,1,5,1,15.85,13,1
15915,402,1,364.45,2,1,2,5,1,3.23,105,1
15916,16,13,3145.24,5,5,5,15,0,10.28,227,1
15917,248,5,530.17,2,4,2,8,1,3.73,127,1
15918,191,3,582.88,2,3,2,7,1,9.56,49,1
15919,20,2,525.69,4,2,2,8,0,4.31,103,1
15920,154,9,569.14,3,5,2,10,1,5.32,93,1
15921,173,4,775.26,3,3,3,9,1,9.81,69,1
15922,373,1,369.5,2,1,2,5,1,33.59,11,1
15923,373,1,127.08,2,1,1,4,1,6.05,21,1
15924,731,1,102.82,1,1,1,3,1,6.85,14,1
15925,194,1,207.15,2,1,1,4,1,17.26,12,1
15926,542,1,134.44,1,1,1,3,1,19.21,7,1
15927,647,1,106.54,1,1,1,3,1,7.1,13,1
15928,656,1,293.53,1,1,2,4,1,26.68,11,1
15929,644,1,594.0,1,1,2,4,1,594.0,1,1
15930,67,1,426.63,3,1,2,6,0,20.32,21,1
15931,428,1,239.9,1,1,1,3,1,17.14,14,1
15932,4,8,2495.87,5,4,4,13,0,21.7,93,1
15933,21,3,1107.46,4,3,3,10,0,14.97,63,1
15934,418,2,2190.66,1,2,4,7,1,75.54,29,1
15935,239,2,416.86,2,2,2,6,1,34.74,12,1
15936,379,2,282.79,2,2,1,5,1,14.88,16,1
15937,64,1,145.35,3,1,1,5,0,20.76,7,1
15938,112,9,734.81,3,5,3,11,1,18.84,27,1
15939,90,16,9060.39,3,5,5,13,0,56.28,52,1
15940,311,1,35.8,2,1,1,4,1,35.8,1,1
15941,637,1,405.0,1,1,2,4,1,67.5,6,1
15942,134,1,337.44,3,1,2,6,1,24.1,14,1
15943,650,2,271.29,1,2,1,4,1,22.61,12,1
15944,277,4,2164.24,2,3,4,9,1,56.95,25,1
15945,365,4,646.27,2,4,3,9,1,23.08,24,1
15946,503,3,2304.18,1,3,4,8,1,88.62,25,1
15947,83,1,1708.24,3,1,4,8,0,58.9,29,1
15948,8,3,1509.09,5,3,4,12,0,15.89,63,1
15949,17,2,364.72,5,2,2,9,0,19.2,12,1
15950,32,10,7120.91,4,5,5,14,0,18.12,225,1
15951,9,3,1013.17,5,3,3,11,0,17.17,44,1
15952,34,4,781.91,4,4,3,11,0,9.31,65,1
15953,15,18,3440.34,5,5,5,15,0,20.6,102,1
15954,589,1,190.75,1,1,1,3,1,9.54,20,1
15955,24,22,8085.98,4,5,5,14,0,23.64,222,1
15956,551,2,617.6,1,2,3,6,1,34.31,18,1
15957,32,3,921.25,4,3,3,10,0,6.31,121,1
15958,74,4,462.12,3,4,2,9,0,7.11,50,1
15959,682,3,542.89,1,3,2,6,1,7.65,58,1
15960,374,4,410.95,2,4,2,8,1,15.81,24,1
15961,379,1,451.29,2,1,2,5,1,10.74,42,1
15962,449,1,289.48,1,1,2,4,1,5.26,43,1
15963,20,2,470.76,4,2,2,8,0,16.81,26,1
15964,663,1,269.21,1,1,1,3,1,13.46,20,1
15965,17,13,2771.94,5,5,4,14,0,8.35,202,1
15966,451,1,426.53,1,1,2,4,1,15.8,27,1
15967,23,12,2966.0,4,5,5,14,0,6.18,316,1
15968,388,1,404.55,2,1,2,5,1,5.06,70,1
15969,3,5,1127.05,5,4,3,12,0,32.2,31,1
15970,304,2,1017.32,2,2,3,7,1,42.39,19,1
15971,18,18,5902.83,5,5,5,15,0,140.54,12,1
15972,456,5,1769.33,1,4,4,9,1,12.73,104,1
15973,367,3,680.62,2,3,3,8,1,61.87,8,1
15974,39,7,3442.15,4,4,5,13,0,19.56,141,1
15975,84,1,371.01,3,1,2,6,0,15.46,24,1
15976,165,6,1694.41,3,4,4,11,1,4.48,265,1
15977,17,2,1054.73,5,2,3,10,0,16.23,48,1
15978,77,3,3279.42,3,3,5,11,0,25.42,107,1
15979,603,1,329.22,1,1,2,4,1,14.96,22,1
15980,89,7,6543.68,3,4,5,12,0,56.9,101,1
15981,25,21,9362.77,4,5,5,14,0,32.51,151,1
15982,605,1,324.51,1,1,2,4,1,7.21,45,1
15983,22,8,3110.37,4,4,5,13,0,12.06,137,1
15984,3,30,8393.02,5,5,5,15,0,11.99,458,1
15985,123,7,2715.28,3,4,4,11,1,26.11,50,1
15986,30,2,354.42,4,2,2,8,0,14.18,25,1
15987,12,8,1535.99,5,4,4,13,0,9.09,143,1
15988,19,3,738.89,5,3,3,11,0,6.16,114,1
15989,376,2,368.31,2,2,2,6,1,4.28,81,1
15990,44,7,1997.75,4,4,4,12,0,11.29,117,1
15991,534,1,150.55,1,1,1,3,1,25.09,6,1
15992,4,3,896.6,5,3,3,11,0,16.6,53,1
15993,9,7,2777.67,5,4,4,13,0,5.12,335,1
15994,55,3,1175.68,4,3,3,10,0,10.89,93,1
15995,414,1,694.54,1,1,3,5,1,6.31,108,1
15996,88,7,1386.4,3,4,4,11,0,8.01,140,1
15998,37,16,8274.14,4,5,5,14,0,5.81,682,1
15999,736,1,20.4,1,1,1,3,1,20.4,1,1
16000,3,3,12393.7,5,3,5,13,0,1377.08,9,1
16001,381,1,583.39,2,1,2,5,1,20.12,29,1
16002,625,1,169.21,1,1,1,3,1,4.03,42,1
16003,30,10,5613.83,4,5,5,14,0,27.65,146,1
16004,475,5,2146.39,1,4,4,9,1,23.85,63,1
16005,12,10,2365.49,5,5,4,14,0,4.89,315,1
16006,211,2,332.82,2,2,2,6,1,4.27,75,1
16007,48,7,3053.06,4,4,5,13,0,4.65,337,1
16008,24,15,5339.13,4,5,5,14,0,21.1,63,1
16009,22,4,972.11,4,4,3,11,0,11.86,68,1
16010,246,11,1694.86,2,5,4,11,1,5.86,122,1
16011,8,29,5601.01,5,5,5,15,0,13.18,181,1
16012,35,5,2978.59,4,4,5,13,0,12.46,207,1
16013,4,84,56078.44,5,5,5,15,0,259.62,54,1
16014,38,5,1100.28,4,4,3,11,0,4.0,219,1
16015,4,3,704.55,5,3,3,11,0,3.89,146,1
16016,3,11,2083.4,5,5,4,14,0,7.01,181,1
16017,47,5,1545.58,4,4,4,12,0,11.89,99,1
16018,39,4,698.13,4,4,3,11,0,12.47,48,1
16019,47,27,17329.16,4,5,5,14,0,43.0,256,1
16020,17,3,851.01,5,3,3,11,0,18.5,42,1
16021,395,2,487.03,2,2,2,6,1,3.87,117,1
16022,260,1,602.63,2,1,2,5,1,8.49,68,1
16023,46,3,719.81,4,3,3,10,0,7.13,90,1
16024,12,3,483.99,5,3,2,10,0,5.69,78,1
16025,30,1,439.66,4,1,2,7,0,15.7,28,1
16026,43,1,236.09,4,1,1,6,0,7.38,30,1
16027,92,15,2048.36,3,5,4,12,1,58.52,20,1
16028,596,1,82.2,1,1,1,3,1,16.44,5,1
16029,39,107,117763.62,4,5,5,14,0,318.28,57,1
16030,310,1,331.24,2,1,2,5,1,11.42,28,1
16031,92,2,547.9,3,2,2,7,1,5.59,91,1
16032,456,6,1965.72,1,4,4,9,1,9.36,130,1
16033,6,27,10608.81,5,5,5,15,0,7.81,605,1
16034,196,6,911.32,2,4,3,9,1,16.27,43,1
16035,560,1,217.73,1,1,1,3,1,10.37,21,1
16036,87,4,2556.84,3,4,4,11,0,18.26,120,1
16037,270,5,1509.34,2,4,4,10,1,21.26,62,1
16038,8,3,471.78,5,3,2,10,0,18.15,24,1
16039,424,2,456.4,1,2,2,5,1,14.26,27,1
16040,65,7,2416.9,3,4,4,11,0,19.34,95,1
16041,31,3,3166.4,4,3,5,12,0,527.73,6,1
16042,22,8,2245.32,4,4,4,12,0,17.41,88,1
16043,38,8,1856.59,4,4,4,12,0,25.43,56,1
16044,435,1,340.84,1,1,2,4,1,17.94,19,1
16045,120,8,3434.93,3,4,5,12,1,23.21,111,1
16046,562,1,235.78,1,1,1,3,1,10.72,22,1
16047,682,1,107.14,1,1,1,3,1,107.14,1,1
16048,373,4,818.79,2,4,3,9,1,22.74,30,1
16049,40,6,1852.15,4,4,4,12,0,3.82,383,1
16050,174,3,300.7,3,3,2,8,1,14.32,19,1
16051,682,1,188.44,1,1,1,3,1,15.7,12,1
16052,54,1,362.06,4,1,2,7,0,10.65,34,1
16053,33,6,3634.84,4,4,5,13,0,18.74,169,1
16054,145,4,2111.88,3,4,4,11,1,17.31,109,1
16055,221,1,134.8,2,1,1,4,1,16.85,8,1
16056,45,1,650.75,4,1,3,8,0,9.86,66,1
16057,16,10,3854.85,5,5,5,15,0,17.68,175,1
16058,406,1,62.7,2,1,1,4,1,31.35,2,1
16059,66,12,3053.57,3,5,5,13,0,7.81,233,1
16060,401,3,541.95,2,3,2,7,1,22.58,22,1
16061,431,1,89.65,1,1,1,3,1,29.88,3,1
16062,10,8,2863.45,5,5,4,14,0,15.48,134,1
16063,260,1,335.32,2,1,2,5,1,14.58,23,1
16064,725,1,109.31,1,1,1,3,1,6.43,17,1
16065,365,8,1992.13,2,5,4,11,1,5.64,214,1
16066,17,5,1521.04,5,4,4,13,0,15.06,77,1
16067,563,3,3269.11,1,3,5,9,1,48.08,60,1
16068,594,1,115.73,1,1,1,3,1,3.31,34,1
16069,418,1,457.7,1,1,2,4,1,18.31,25,1
16070,22,2,852.15,4,2,3,9,0,25.82,32,1
16071,45,4,1076.8,4,4,3,11,0,14.75,62,1
16072,288,4,4180.09,2,4,5,11,1,7.87,414,1
16073,297,1,122.4,2,1,1,4,1,122.4,1,1
16074,390,1,252.5,2,1,1,4,1,10.1,23,1
16075,503,2,736.93,1,2,3,6,1,17.97,41,1
16076,3,10,2234.73,5,5,4,14,0,17.32,71,1
16077,626,1,2300.4,1,1,4,6,1,287.55,8,1
16078,284,2,362.99,2,2,2,6,1,9.31,39,1
16079,17,3,1352.0,5,3,4,12,0,64.38,18,1
16080,82,4,602.56,3,4,2,9,0,20.09,29,1
16081,56,8,4278.96,4,5,5,14,0,11.63,235,1
16082,670,1,106.75,1,1,1,3,1,6.67,16,1
16083,101,4,2351.42,3,4,4,11,1,33.12,61,1
16084,299,1,436.18,2,1,2,5,1,11.48,38,1
16085,23,12,2341.03,4,5,4,13,0,6.24,259,1
16086,59,10,2687.73,4,5,4,13,0,20.84,66,1
16087,389,5,1739.92,2,4,4,10,1,173.99,6,1
16088,576,2,1437.43,1,2,4,7,1,239.57,3,1
16089,386,2,263.49,2,2,1,5,1,5.61,42,1
16090,624,1,180.56,1,1,1,3,1,10.03,18,1
16091,155,2,315.06,3,2,2,7,1,17.5,16,1
16092,115,6,1587.94,3,4,4,11,1,17.64,60,1
16093,107,1,17.0,3,1,1,5,1,17.0,1,1
16094,12,11,3695.56,5,5,5,15,0,18.85,101,1
16095,456,1,447.05,1,1,2,4,1,14.9,30,1
16096,264,4,1584.97,2,4,4,10,1,24.01,58,1
16097,240,1,185.05,2,1,1,4,1,18.5,10,1
16098,88,14,4010.7,3,5,5,13,0,26.74,83,1
16099,50,7,1573.2,4,4,4,12,0,22.8,44,1
16100,463,1,582.64,1,1,2,4,1,15.75,37,1
16101,71,4,3229.16,3,4,5,12,0,16.82,153,1
16102,42,3,1842.14,4,3,4,11,0,32.32,41,1
16103,7,22,6191.71,5,5,5,15,0,30.96,111,1
16104,62,9,2774.46,3,5,4,12,0,11.96,187,1
16105,249,5,2386.19,2,4,4,10,1,21.69,92,1
16106,66,1,108.38,3,1,1,5,0,18.06,6,1
16107,18,7,3204.16,5,4,5,14,0,103.36,16,1
16108,85,4,2235.92,3,4,4,11,0,16.56,124,1
16109,219,3,939.48,2,3,3,8,1,30.31,30,1
16110,45,4,1781.59,4,4,4,12,0,4.14,343,1
16111,428,1,549.33,1,1,2,4,1,7.53,72,1
16112,143,4,195.74,3,4,1,8,1,12.23,15,1
16113,183,1,161.38,3,1,1,5,1,5.38,30,1
16114,171,1,135.75,3,1,1,5,1,16.97,8,1
16115,10,12,2553.8,5,5,4,14,0,6.09,230,1
16116,212,1,612.78,2,1,3,6,1,18.02,34,1
16117,190,3,654.4,2,3,3,8,1,7.35,64,1
16118,653,1,4376.25,1,1,5,7,1,106.74,41,1
16119,8,8,1720.81,5,5,4,14,0,31.87,37,1
16120,59,6,2967.51,4,4,5,13,0,32.26,84,1
16121,57,5,1450.04,4,4,4,12,0,4.22,256,1
16122,73,6,895.62,3,4,3,10,0,16.59,28,1
16123,52,1,307.78,4,1,2,7,0,19.24,16,1
16124,317,4,1772.49,2,4,4,10,1,21.62,63,1
16125,367,14,4292.35,2,5,5,12,1,14.96,168,1
16126,29,15,14644.6,4,5,5,14,0,38.44,144,1
16127,39,2,801.31,4,2,3,9,0,10.68,75,1
16128,18,11,3801.05,5,5,5,15,0,20.88,155,1
16129,407,3,1396.05,2,3,4,9,1,14.54,91,1
16130,422,4,987.48,1,4,3,8,1,17.95,53,1
16131,52,12,9957.42,4,5,5,14,0,45.47,131,1
16132,544,2,664.2,1,2,3,6,1,39.07,14,1
16133,4,56,22992.26,5,5,5,15,0,42.27,303,1
16134,22,5,2145.34,4,4,4,12,0,18.49,85,1
16135,263,2,819.45,2,2,3,7,1,21.01,35,1
16136,60,4,946.8,3,4,3,10,0,20.58,44,1
16137,680,1,422.7,1,1,2,4,1,15.1,28,1
16138,379,3,910.35,2,3,3,8,1,24.6,35,1
16139,19,5,1111.15,5,4,3,12,0,19.49,47,1
16140,66,3,1433.46,3,3,4,10,0,22.4,50,1
16141,88,2,955.94,3,2,3,8,0,19.12,47,1
16142,250,1,535.34,2,1,2,5,1,14.47,37,1
16143,3,12,4555.08,5,5,5,15,0,20.43,107,1
16144,247,1,175.2,2,1,1,4,1,175.2,1,1
16145,9,19,6805.44,5,5,5,15,0,17.19,217,1
16146,157,4,946.38,3,4,3,10,1,23.08,34,1
16147,134,5,2398.91,3,4,4,11,1,17.64,113,1
16148,296,2,386.62,2,2,2,6,1,42.96,9,1
16149,5,3,422.22,5,3,2,10,0,14.07,30,1
16150,43,10,4002.17,4,5,5,14,0,18.53,143,1
16152,269,1,1829.04,2,1,4,7,1,63.07,29,1
16153,50,11,5133.49,4,5,5,14,0,22.71,161,1
16155,382,5,796.9,2,4,3,9,1,16.6,45,1
16156,9,20,6188.18,5,5,5,15,0,23.71,199,1
16157,16,3,656.69,5,3,3,11,0,36.48,12,1
16158,522,9,628.32,1,5,3,9,1,17.95,29,1
16159,282,4,1232.79,2,4,4,10,1,23.71,31,1
16160,65,2,1025.44,3,2,3,8,0,51.27,20,1
16161,2,43,12580.06,5,5,5,15,0,11.09,458,1
16162,252,1,37.4,2,1,1,4,1,18.7,2,1
16163,232,6,2407.98,2,4,4,10,1,35.41,59,1
16164,17,3,822.48,5,3,3,11,0,24.19,27,1
16165,505,1,79.9,1,1,1,3,1,79.9,1,1
16166,428,2,435.83,1,2,2,5,1,19.81,18,1
16167,414,5,1386.12,1,4,4,9,1,22.0,51,1
16168,11,66,10360.67,5,5,5,15,0,33.86,131,1
16169,8,4,1822.97,5,4,4,13,0,21.45,71,1
16170,51,20,6869.0,4,5,5,14,0,15.61,254,1
16171,59,1,73.2,4,1,1,6,0,24.4,3,1
16172,95,8,1884.55,3,5,4,12,1,16.68,81,1
16173,16,6,1418.32,5,4,4,13,0,16.88,70,1
16174,126,7,2246.75,3,4,4,11,1,34.57,28,1
16175,94,7,1836.44,3,4,4,11,1,18.74,59,1
16176,421,4,2052.69,1,4,4,9,1,28.51,53,1
16177,50,8,2247.31,4,5,4,13,0,19.04,79,1
16178,138,2,612.6,3,2,3,8,1,24.5,24,1
16179,61,1,215.83,3,1,1,5,0,19.62,11,1
16180,100,13,16249.87,3,5,5,13,1,49.69,171,1
16181,73,1,305.54,3,1,2,6,0,27.78,11,1
16182,72,9,9971.65,3,5,5,13,0,195.52,20,1
16183,67,4,1077.81,3,4,3,10,0,26.29,32,1
16184,64,6,1158.79,3,4,3,10,0,25.75,26,1
16185,17,3,644.72,5,3,3,11,0,16.12,39,1
16186,23,26,8718.43,4,5,5,14,0,17.26,172,1
16187,32,15,6911.44,4,5,5,14,0,23.43,160,1
16188,45,5,1087.66,4,4,3,11,0,14.7,72,1
16189,16,2,215.48,5,2,1,8,0,19.59,9,1
16190,40,8,2723.55,4,5,4,13,0,22.89,89,1
16191,3,24,15677.82,5,5,5,15,0,67.58,113,1
16192,736,1,351.3,1,1,2,4,1,31.94,11,1
16193,237,2,630.43,2,2,3,7,1,16.59,38,1
16194,375,1,308.6,2,1,2,5,1,38.58,8,1
16195,723,1,323.25,1,1,2,4,1,20.2,16,1
16196,489,1,93.3,1,1,1,3,1,23.32,4,1
16197,469,9,2016.71,1,5,4,10,1,21.69,52,1
16198,75,2,1030.04,3,2,3,8,0,31.21,31,1
16199,392,7,942.75,2,4,3,9,1,94.28,2,1
16200,4,12,5608.1,5,5,5,15,0,9.15,361,1
16201,3,5,2112.12,5,4,4,13,0,17.03,86,1
16202,361,9,2501.99,2,5,4,11,1,20.18,105,1
16203,59,6,943.84,4,4,3,11,0,14.3,56,1
16204,23,3,918.71,4,3,3,10,0,9.1,86,1
16205,31,7,1820.11,4,4,4,12,0,9.24,147,1
16206,55,13,2589.87,4,5,4,13,0,10.79,187,1
16207,25,1,394.38,4,1,2,7,0,20.76,19,1
16208,45,10,3440.45,4,5,5,14,0,13.6,180,1
16209,89,9,4146.78,3,5,5,13,0,61.89,51,1
16210,2,35,33750.97,5,5,5,15,0,131.84,145,1
16211,89,3,1090.59,3,3,3,9,0,30.29,35,1
16212,19,4,1293.71,5,4,4,13,0,16.59,71,1
16213,79,1,159.0,3,1,1,5,0,26.5,6,1
16214,171,4,2038.25,3,4,4,11,1,20.8,84,1
16215,81,1,242.35,3,1,1,5,0,17.31,14,1
16216,267,1,914.93,2,1,3,6,1,24.73,37,1
16217,235,2,304.25,2,2,2,6,1,20.28,13,1
16218,30,13,3968.67,4,5,5,14,0,29.18,82,1
16219,501,1,40.8,1,1,1,3,1,40.8,1,1
16221,37,9,2019.92,4,5,4,13,0,8.45,177,1
16222,318,2,1272.05,2,2,4,8,1,8.77,133,1
16223,375,2,1087.05,2,2,3,7,1,8.84,101,1
16224,57,5,1616.54,4,4,4,12,0,13.94,107,1
16225,45,15,2859.31,4,5,4,13,0,9.53,189,1
16226,203,5,672.17,2,4,3,9,1,21.68,23,1
16227,225,3,1027.22,2,3,3,8,1,30.21,28,1
16228,385,3,885.71,2,3,3,8,1,16.4,45,1
16229,87,6,2867.86,3,4,4,11,0,16.29,144,1
16230,190,2,542.03,2,2,2,6,1,15.49,32,1
16231,379,4,1074.47,2,4,3,9,1,10.74,69,1
16232,44,7,2712.97,4,4,4,12,0,25.84,60,1
16233,71,9,1818.31,3,5,4,12,0,24.91,49,1
16234,476,3,333.18,1,3,2,6,1,22.21,13,1
16235,41,9,2053.71,4,5,4,13,0,17.86,80,1
16236,78,1,432.2,3,1,2,6,0,21.61,20,1
16237,437,1,136.65,1,1,1,3,1,19.52,7,1
16238,423,1,63.66,1,1,1,3,1,10.61,6,1
16239,57,6,1492.2,4,4,4,12,0,42.63,24,1
16240,24,2,3718.8,4,2,5,11,0,27.55,126,1
16241,10,16,3992.86,5,5,5,15,0,4.15,500,1
16242,8,14,7404.65,5,5,5,15,0,11.02,348,1
16243,34,2,409.1,4,2,2,8,0,8.02,49,1
16244,212,2,1522.75,2,2,4,8,1,16.73,88,1
16245,24,3,1413.66,4,3,4,11,0,15.71,80,1
16246,460,2,821.35,1,2,3,6,1,9.33,79,1
16247,170,1,114.56,3,1,1,5,1,7.16,16,1
16248,62,1,152.94,3,1,1,5,0,21.85,7,1
16249,53,5,1800.07,4,4,4,12,0,26.09,67,1
16250,261,3,565.24,2,3,2,7,1,16.15,29,1
16251,512,1,128.31,1,1,1,3,1,6.42,20,1
16252,383,1,295.09,2,1,2,5,1,14.05,21,1
16253,67,7,7272.2,3,4,5,12,0,24.49,218,1
16254,378,3,967.44,2,3,3,8,1,13.07,65,1
16255,17,15,4530.0,5,5,5,15,0,8.92,231,1
16256,267,3,1629.37,2,3,4,9,1,56.19,27,1
16257,177,1,46.95,3,1,1,5,1,23.48,2,1
16258,45,15,11942.52,4,5,5,14,0,34.72,253,1
16259,410,3,340.94,2,3,2,7,1,4.01,75,1
16260,51,1,1035.45,4,1,3,8,0,57.53,18,1
16261,17,6,1041.16,5,4,3,12,0,6.39,118,1
16262,378,1,755.15,2,1,3,6,1,16.42,46,1
16263,423,1,348.16,1,1,2,4,1,16.58,19,1
16264,438,2,823.53,1,2,3,6,1,13.07,62,1
16265,9,12,6935.17,5,5,5,15,0,20.58,192,1
16266,74,14,1757.95,3,5,4,12,0,16.13,73,1
16267,591,1,186.66,1,1,1,3,1,26.67,7,1
16268,71,2,667.65,3,2,3,8,0,14.84,45,1
16269,438,1,717.57,1,1,3,5,1,13.54,53,1
16270,353,1,1141.24,2,1,3,6,1,21.13,54,1
16271,3,10,3397.82,5,5,5,15,0,11.36,176,1
16272,117,1,411.7,3,1,2,6,1,16.47,25,1
16273,648,2,318.34,1,2,2,5,1,21.22,15,1
16274,373,1,351.75,2,1,2,5,1,5.41,64,1
16275,197,3,2151.11,2,3,4,9,1,19.38,105,1
16276,177,3,2629.39,3,3,4,10,1,101.13,20,1
16277,734,1,188.69,1,1,1,3,1,8.2,23,1
16278,100,3,1117.84,3,3,3,9,1,20.32,50,1
16279,21,9,5698.28,4,5,5,14,0,16.37,243,1
16280,725,1,238.05,1,1,1,3,1,14.88,16,1
16281,72,3,3424.02,3,3,5,11,0,87.8,27,1
16282,340,3,1307.58,2,3,4,9,1,39.62,31,1
16283,6,8,4350.32,5,5,5,15,0,7.47,385,1
16284,31,3,1018.48,4,3,3,10,0,7.66,108,1
16285,646,1,176.9,1,1,1,3,1,5.71,31,1
16286,477,2,328.95,1,2,2,5,1,19.35,17,1
16287,170,5,1006.98,3,4,3,10,1,23.98,18,1
16288,470,1,129.85,1,1,1,3,1,18.55,7,1
16289,462,1,136.31,1,1,1,3,1,6.49,21,1
16290,465,4,1957.7,1,4,4,9,1,15.79,85,1
16291,682,1,117.72,1,1,1,3,1,117.72,1,1
16292,122,5,1253.76,3,4,4,11,1,20.22,51,1
16293,22,15,4279.2,4,5,5,14,0,19.02,168,1
